0.288995, 0.380739, 0.077983, 
0.380739, 0.344041, 0.004587, 
0.279820, 0.431198, 0.064221, 
0.266058, 0.417437, 0.119268, 
0.486245, 0.747716, -0.064221, 
0.463309, 0.752303, -0.050459, 
0.444960, 0.756891, -0.036698, 
0.454134, 0.660559, -0.050459, 
0.422024, 0.761478, 0.000000, 
0.431198, 0.761478, -0.018349, 
0.426611, 0.761478, -0.004587, 
0.458722, 0.646797, -0.091744, 
0.454134, 0.761478, -0.027523, 
0.472483, 0.761478, -0.036698, 
0.495419, 0.761478, -0.045872, 
0.486245, 0.821112, -0.045872, 
0.490832, 0.789001, -0.064221, 
0.490832, 0.775239, -0.064221, 
0.490832, 0.761478, -0.055047, 
0.490832, 0.752303, -0.050459, 
0.454134, 0.756891, -0.032111, 
0.449547, 0.756891, -0.036698, 
0.444960, 0.766065, -0.041285, 
0.440373, 0.775239, -0.036698, 
0.412849, 0.720193, -0.027523, 
0.238535, 0.633036, 0.270646, 
0.509181, 0.669733, -0.087157, 
0.440373, 0.756891, -0.018349, 
0.435785, 0.756891, -0.018349, 
0.477070, 0.678908, -0.064221, 
0.440373, 0.669733, -0.036698, 
0.472483, 0.674321, -0.064221, 
0.412849, 0.577989, -0.004587, 
0.371564, 0.596338, 0.004587, 
0.426611, 0.637623, -0.041285, 
0.307343, 0.321105, 0.077983, 
0.325692, 0.353216, 0.036698, 
0.344041, 0.394501, 0.004587, 
0.426611, 0.798176, -0.022936, 
0.449547, 0.403675, -0.032111, 
0.440373, 0.344041, -0.013762, 
0.431198, 0.284407, 0.004587, 
0.339454, 0.518355, 0.041285, 
0.284407, 0.541291, 0.077983, 
0.440373, 0.509181, 0.022936, 
0.307343, 0.477070, 0.055047, 
0.454134, 0.545879, -0.018349, 
0.444960, 0.633036, -0.087157, 
0.256884, 0.559640, 0.105506, 
0.298169, 0.559640, 0.055047, 
0.330279, 0.568815, 0.027523, 
0.376152, 0.568815, 0.018349, 
0.412849, 0.555053, 0.009174, 
0.435785, 0.541291, 0.004587, 
0.486245, 0.509181, -0.045872, 
0.261471, 0.614687, 0.096332, 
0.284407, 0.472483, 0.068808, 
0.495419, 0.660559, -0.114680, 
0.435785, 0.587164, -0.022936, 
0.233948, 0.513768, 0.261471, 
0.454134, 0.532117, 0.000000, 
0.426611, 0.642210, -0.018349, 
0.321105, 0.490832, 0.059634, 
0.444960, 0.614687, -0.077983, 
0.247710, 0.697257, 0.256884, 
0.440373, 0.500006, 0.032111, 
0.463309, 0.600925, -0.100919, 
0.316518, 0.821112, 0.087157, 
0.316518, 0.853222, 0.128442, 
0.238535, 0.623861, 0.183489, 
0.284407, 0.784414, 0.123855, 
0.252297, 0.463309, 0.155965, 
0.417437, 0.899094, -0.004587, 
0.500006, 0.669733, -0.082570, 
0.417437, 0.610100, -0.013762, 
0.261471, 0.513768, 0.119268, 
0.362390, 0.504594, 0.032111, 
0.385326, 0.509181, 0.027523, 
0.426611, 0.766065, -0.013762, 
0.266058, 0.669733, 0.100919, 
0.463309, 0.940379, 0.000000, 
0.389913, 0.908269, 0.055047, 
0.357803, 0.885333, 0.087157, 
0.509181, 0.348628, -0.022936, 
0.518355, 0.944966, -0.009174, 
0.403675, 0.504594, 0.022936, 
0.422024, 0.500006, 0.027523, 
0.435785, 0.500006, 0.032111, 
0.270646, 0.467896, 0.091744, 
0.422024, 0.481658, 0.022936, 
0.399088, 0.477070, 0.022936, 
0.376152, 0.477070, 0.022936, 
0.357803, 0.477070, 0.032111, 
0.344041, 0.486245, 0.036698, 
0.238535, 0.454134, 0.224774, 
0.348628, 0.500006, 0.041285, 
0.513768, 0.697257, -0.064221, 
0.431198, 0.706431, -0.041285, 
0.449547, 0.651385, -0.064221, 
0.477070, 0.697257, -0.064221, 
0.509181, 0.477070, -0.036698, 
0.348628, 0.853222, 0.059634, 
0.385326, 0.876158, 0.027523, 
0.463309, 0.917443, -0.032111, 
0.288995, 0.816524, 0.178901, 
0.431198, 0.490832, 0.027523, 
0.467896, 0.550466, -0.055047, 
0.518355, 0.922030, -0.036698, 
0.426611, 0.926618, 0.022936, 
0.247710, 0.683495, 0.174314, 
0.472483, 0.752303, -0.041285, 
0.467896, 0.761478, -0.045872, 
0.463309, 0.766065, -0.055047, 
0.463309, 0.784414, -0.050459, 
0.454134, 0.811937, -0.036698, 
0.435785, 0.761478, -0.018349, 
0.426611, 0.761478, -0.018349, 
0.422024, 0.756891, -0.013762, 
0.394501, 0.738542, -0.009174, 
0.298169, 0.678908, 0.050459, 
0.467896, 0.527530, -0.032111, 
0.458722, 0.481658, 0.013762, 
0.444960, 0.486245, 0.022936, 
0.440373, 0.761478, -0.013762, 
0.293582, 0.747716, 0.082570, 
0.477070, 0.477070, -0.018349, 
0.440373, 0.839460, -0.022936, 
0.504594, 0.559640, -0.100919, 
0.486245, 0.536704, -0.073395, 
0.509181, 0.532117, -0.077983, 
0.454134, 0.596338, -0.055047, 
0.518355, 0.889920, -0.050459, 
0.518355, 0.853222, -0.050459, 
0.477070, 0.853222, -0.041285, 
0.380739, 0.798176, 0.009174, 
0.403675, 0.665146, -0.013762, 
0.408262, 0.821112, -0.009174, 
0.348628, 0.655972, 0.000000, 
0.385326, 0.688082, -0.009174, 
0.330279, 0.701844, 0.018349, 
0.467896, 0.889920, -0.041285, 
0.435785, 0.610100, -0.036698, 
0.357803, 0.821112, 0.032111, 
0.389913, 0.848635, 0.009174, 
0.357803, 0.766065, 0.018349, 
0.270646, 0.715606, 0.105506, 
0.325692, 0.775239, 0.041285, 
0.261471, 0.738542, 0.160553, 
0.366977, 0.720193, 0.000000, 
0.454134, 0.568815, -0.036698, 
0.454134, 0.642210, -0.096332, 
0.435785, 0.651385, -0.068808, 
0.463309, 0.623861, -0.110093, 
0.435785, 0.458722, 0.009174, 
0.399088, 0.444960, 0.004587, 
0.366977, 0.440373, 0.009174, 
0.334867, 0.444960, 0.018349, 
0.316518, 0.458722, 0.036698, 
0.302756, 0.500006, 0.073395, 
0.233948, 0.568815, 0.183489, 
0.321105, 0.536704, 0.050459, 
0.348628, 0.541291, 0.036698, 
0.380739, 0.541291, 0.022936, 
0.408262, 0.536704, 0.018349, 
0.435785, 0.527530, 0.018349, 
0.449547, 0.522943, 0.013762, 
0.238535, 0.573402, 0.275233, 
0.440373, 0.655972, -0.055047, 
0.467896, 0.573402, -0.073395, 
0.467896, 0.646797, -0.114680, 
0.481658, 0.655972, -0.105506, 
0.472483, 0.646797, -0.100919, 
0.444960, 0.665146, -0.050459, 
0.486245, 0.660559, -0.114680, 
0.490832, 0.665146, -0.082570, 
0.449547, 0.500006, 0.027523, 
0.463309, 0.509181, 0.013762, 
0.467896, 0.509181, -0.004587, 
0.334867, 0.490832, 0.045872, 
0.321105, 0.481658, 0.045872, 
0.527530, 0.564228, -0.096332, 
0.688082, 0.513768, 0.036698, 
0.532117, 0.665146, -0.087157, 
0.789001, 0.417437, 0.155965, 
0.619274, 0.527530, 0.009174, 
0.642210, 0.532117, 0.009174, 
0.665146, 0.532117, 0.018349, 
0.697257, 0.522943, 0.036698, 
0.596338, 0.522943, 0.013762, 
0.651385, 0.467896, 0.000000, 
0.623861, 0.467896, 0.004587, 
0.674321, 0.472483, 0.009174, 
0.692670, 0.486245, 0.018349, 
0.720193, 0.536704, 0.050459, 
0.614687, 0.880745, -0.022936, 
0.697257, 0.504594, 0.041285, 
0.802763, 0.527530, 0.155965, 
0.752303, 0.522943, 0.073395, 
0.637623, 0.633036, -0.018349, 
0.545879, 0.733954, -0.068808, 
0.541291, 0.761478, -0.059634, 
0.577989, 0.743129, -0.059634, 
0.600925, 0.756891, -0.041285, 
0.568815, 0.761478, -0.050459, 
0.587164, 0.766065, -0.036698, 
0.637623, 0.789001, -0.013762, 
0.527530, 0.651385, -0.128442, 
0.532117, 0.623861, -0.133029, 
0.729367, 0.458722, 0.027523, 
0.587164, 0.568815, -0.018349, 
0.591751, 0.646797, -0.068808, 
0.591751, 0.633036, -0.059634, 
0.715606, 0.633036, 0.009174, 
0.532117, 0.591751, -0.119268, 
0.669733, 0.426611, -0.013762, 
0.706431, 0.440373, 0.004587, 
0.761478, 0.366977, 0.110093, 
0.559640, 0.444960, -0.032111, 
0.600925, 0.477070, 0.013762, 
0.655972, 0.770652, -0.004587, 
0.789001, 0.775239, 0.206425, 
0.573402, 0.660559, -0.059634, 
0.550466, 0.669733, -0.064221, 
0.628448, 0.770652, -0.004587, 
0.614687, 0.766065, -0.013762, 
0.720193, 0.422024, 0.018349, 
0.591751, 0.655972, -0.055047, 
0.619274, 0.426611, -0.022936, 
0.628448, 0.408262, -0.027523, 
0.655972, 0.302756, 0.018349, 
0.738542, 0.394501, 0.055047, 
0.637623, 0.353216, -0.004587, 
0.747716, 0.449547, 0.045872, 
0.770652, 0.431198, 0.096332, 
0.545879, 0.747716, -0.068808, 
0.573402, 0.756891, -0.055047, 
0.591751, 0.761478, -0.041285, 
0.568815, 0.665146, -0.055047, 
0.619274, 0.766065, -0.009174, 
0.610100, 0.766065, -0.027523, 
0.614687, 0.766065, -0.013762, 
0.559640, 0.651385, -0.091744, 
0.582576, 0.761478, -0.032111, 
0.564228, 0.766065, -0.041285, 
0.541291, 0.766065, -0.050459, 
0.550466, 0.821112, -0.050459, 
0.545879, 0.789001, -0.064221, 
0.545879, 0.775239, -0.064221, 
0.545879, 0.761478, -0.059634, 
0.541291, 0.756891, -0.055047, 
0.582576, 0.761478, -0.036698, 
0.587164, 0.761478, -0.041285, 
0.591751, 0.770652, -0.045872, 
0.596338, 0.775239, -0.041285, 
0.623861, 0.724780, -0.032111, 
0.811937, 0.646797, 0.252297, 
0.600925, 0.761478, -0.022936, 
0.600925, 0.761478, -0.027523, 
0.545879, 0.678908, -0.064221, 
0.582576, 0.674321, -0.036698, 
0.545879, 0.674321, -0.064221, 
0.614687, 0.582576, -0.009174, 
0.655972, 0.600925, -0.004587, 
0.596338, 0.642210, -0.045872, 
0.720193, 0.330279, 0.059634, 
0.697257, 0.366977, 0.022936, 
0.678908, 0.408262, -0.009174, 
0.610100, 0.802763, -0.027523, 
0.568815, 0.408262, -0.036698, 
0.577989, 0.348628, -0.018349, 
0.587164, 0.288995, 0.000000, 
0.688082, 0.527530, 0.027523, 
0.752303, 0.555053, 0.059634, 
0.582576, 0.513768, 0.018349, 
0.720193, 0.490832, 0.036698, 
0.568815, 0.550466, -0.027523, 
0.573402, 0.637623, -0.091744, 
0.779827, 0.573402, 0.087157, 
0.733954, 0.573402, 0.036698, 
0.697257, 0.582576, 0.013762, 
0.651385, 0.573402, 0.004587, 
0.614687, 0.564228, 0.004587, 
0.587164, 0.550466, -0.004587, 
0.532117, 0.513768, -0.045872, 
0.775239, 0.628448, 0.077983, 
0.743129, 0.486245, 0.050459, 
0.518355, 0.665146, -0.119268, 
0.587164, 0.591751, -0.027523, 
0.811937, 0.527530, 0.238535, 
0.568815, 0.532117, -0.004587, 
0.600925, 0.646797, -0.022936, 
0.706431, 0.509181, 0.045872, 
0.577989, 0.619274, -0.082570, 
0.802763, 0.711018, 0.233948, 
0.582576, 0.504594, 0.027523, 
0.555053, 0.600925, -0.105506, 
0.733954, 0.830286, 0.073395, 
0.729367, 0.862396, 0.114680, 
0.807350, 0.642210, 0.165140, 
0.766065, 0.798176, 0.105506, 
0.789001, 0.477070, 0.133029, 
0.619274, 0.908269, -0.009174, 
0.518355, 0.669733, -0.082570, 
0.610100, 0.614687, -0.022936, 
0.775239, 0.527530, 0.096332, 
0.665146, 0.518355, 0.018349, 
0.642210, 0.518355, 0.013762, 
0.614687, 0.775239, -0.022936, 
0.775239, 0.683495, 0.082570, 
0.573402, 0.944966, -0.004587, 
0.655972, 0.917443, 0.045872, 
0.692670, 0.894507, 0.077983, 
0.623861, 0.513768, 0.013762, 
0.600925, 0.509181, 0.018349, 
0.591751, 0.509181, 0.027523, 
0.761478, 0.481658, 0.073395, 
0.605512, 0.490832, 0.018349, 
0.628448, 0.486245, 0.013762, 
0.646797, 0.486245, 0.013762, 
0.669733, 0.490832, 0.018349, 
0.683495, 0.500006, 0.022936, 
0.802763, 0.463309, 0.201837, 
0.678908, 0.513768, 0.027523, 
0.600925, 0.711018, -0.045872, 
0.573402, 0.655972, -0.068808, 
0.545879, 0.701844, -0.064221, 
0.692670, 0.862396, 0.045872, 
0.660559, 0.885333, 0.018349, 
0.573402, 0.922030, -0.032111, 
0.761478, 0.830286, 0.165140, 
0.591751, 0.500006, 0.022936, 
0.550466, 0.555053, -0.059634, 
0.614687, 0.931205, 0.013762, 
0.798176, 0.697257, 0.155965, 
0.564228, 0.756891, -0.045872, 
0.568815, 0.761478, -0.050459, 
0.573402, 0.770652, -0.059634, 
0.573402, 0.784414, -0.055047, 
0.582576, 0.816524, -0.041285, 
0.605512, 0.766065, -0.022936, 
0.614687, 0.766065, -0.022936, 
0.619274, 0.761478, -0.022936, 
0.642210, 0.747716, -0.018349, 
0.743129, 0.692670, 0.032111, 
0.550466, 0.527530, -0.036698, 
0.564228, 0.486245, 0.009174, 
0.577989, 0.490832, 0.018349, 
0.600925, 0.766065, -0.022936, 
0.747716, 0.761478, 0.064221, 
0.541291, 0.481658, -0.022936, 
0.600925, 0.848635, -0.032111, 
0.532117, 0.541291, -0.073395, 
0.568815, 0.596338, -0.059634, 
0.559640, 0.857809, -0.045872, 
0.660559, 0.807350, 0.000000, 
0.623861, 0.665146, -0.018349, 
0.633036, 0.830286, -0.013762, 
0.683495, 0.665146, -0.013762, 
0.646797, 0.692670, -0.018349, 
0.706431, 0.711018, 0.004587, 
0.568815, 0.889920, -0.045872, 
0.582576, 0.610100, -0.041285, 
0.683495, 0.830286, 0.022936, 
0.646797, 0.857809, 0.000000, 
0.683495, 0.775239, 0.004587, 
0.770652, 0.729367, 0.087157, 
0.715606, 0.784414, 0.027523, 
0.789001, 0.752303, 0.142204, 
0.674321, 0.729367, -0.009174, 
0.568815, 0.573402, -0.041285, 
0.564228, 0.646797, -0.096332, 
0.582576, 0.655972, -0.073395, 
0.555053, 0.628448, -0.114680, 
0.582576, 0.463309, 0.000000, 
0.619274, 0.454134, -0.004587, 
0.655972, 0.454134, -0.004587, 
0.683495, 0.458722, 0.004587, 
0.706431, 0.472483, 0.018349, 
0.724780, 0.513768, 0.055047, 
0.807350, 0.582576, 0.160553, 
0.706431, 0.545879, 0.036698, 
0.678908, 0.550466, 0.022936, 
0.646797, 0.550466, 0.013762, 
0.614687, 0.545879, 0.009174, 
0.591751, 0.532117, 0.009174, 
0.573402, 0.522943, 0.009174, 
0.811937, 0.587164, 0.252297, 
0.582576, 0.660559, -0.059634, 
0.550466, 0.577989, -0.077983, 
0.545879, 0.646797, -0.114680, 
0.532117, 0.660559, -0.105506, 
0.545879, 0.651385, -0.105506, 
0.577989, 0.669733, -0.050459, 
0.527530, 0.660559, -0.114680, 
0.527530, 0.665146, -0.087157, 
0.573402, 0.504594, 0.022936, 
0.559640, 0.509181, 0.009174, 
0.550466, 0.513768, -0.009174, 
0.692670, 0.504594, 0.032111, 
0.706431, 0.495419, 0.032111
